sentence,prompt
Italian tyre and cables giant Pirelli on Friday announced its long-awaited move into China with a cables joint venture set to capitalise on the rapidly-growing Chinese telecommunications market .,its long-awaited move into is not a named entity .
Italian tyre and cables giant Pirelli on Friday announced its long-awaited move into China with a cables joint venture set to capitalise on the rapidly-growing Chinese telecommunications market .,venture set to capitalise on the rapidly-growing is not a named entity .
Italian tyre and cables giant Pirelli on Friday announced its long-awaited move into China with a cables joint venture set to capitalise on the rapidly-growing Chinese telecommunications market .,China with a cables joint venture set is not a named entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",Pirelli is a/an organization entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",Hong Kong-based is a/an other entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",CITIC Pacific is a/an organization entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",Wuxi Tong Ling Company Ltd is a/an organization entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",Wuxi is a/an location entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",Jiangsu is a/an location entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",Shanghai is a/an location entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",with a local is not a named entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",which will is not a named entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",linking with Hong is not a named entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",factory in is not a named entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",local industrial company at its existing factory in is not a named entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",venture to be called the is not a named entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",in partnership with a local industrial is not a named entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",industrial company at is not a named entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",Pacific in a venture to is not a named entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",will operate in partnership with a local is not a named entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",. is not a named entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",local industrial is not a named entity .
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .","Jiangsu province "","" Shanghai . is not a named entity ."
"Pirelli is linking with Hong Kong-based group CITIC Pacific in a venture to be called the Wuxi Tong Ling Company Ltd "","" which will operate in partnership with a local industrial company at its existing factory in Wuxi "","" Jiangsu province "","" Shanghai .",a local industrial company at its is not a named entity .
"The partners will invest around $ 30 million in the existing copper cable plant at Wuxi to update technology and include optic fibre production "","" with annual turnover expected to reach $ 60 million within the next few years .",Wuxi is a/an location entity .
"The partners will invest around $ 30 million in the existing copper cable plant at Wuxi to update technology and include optic fibre production "","" with annual turnover expected to reach $ 60 million within the next few years .",cable plant at Wuxi to update technology is not a named entity .
"The partners will invest around $ 30 million in the existing copper cable plant at Wuxi to update technology and include optic fibre production "","" with annual turnover expected to reach $ 60 million within the next few years .",at Wuxi to update technology and include is not a named entity .
"The move marks a further move by Pirelli 's cables division to expand in the fast-growing Far Eastern developing markets with the group already present in Indonesia "","" India and Malaysia .",Pirelli is a/an organization entity .
