sentence,prompt
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",lead midway through the first half is not a named entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .","strongly "","" taking the lead midway is not a named entity ."
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",the first half when former Auxerre is not a named entity .
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .","strongly "","" is not a named entity ."
"Deportivo started strongly "","" taking the lead midway through the first half when former Auxerre playmaker Corentine Martins headed home a corner after a flick-on by Brazilian-born Spanish international midfielder Donato .",Auxerre playmaker Corentine Martins headed is not a named entity .
Lithuania - Danius Gleveckas ( 13rd ),Lithuania is a location entity .
Lithuania - Danius Gleveckas ( 13rd ),Danius Gleveckas is a person entity .
Lithuania - Danius Gleveckas ( 13rd ),( 13rd ) is not a named entity .
Lithuania - Danius Gleveckas ( 13rd ),Danius Gleveckas ( 13rd is not a named entity .
Lithuania - Danius Gleveckas ( 13rd ),- Danius Gleveckas ( is not a named entity .
Lithuania - Danius Gleveckas ( 13rd ),( is not a named entity .
American League,American League is an other entity .
American League,League is not a named entity .
American League,American is not a named entity .
London Irish 27 Bristol 28,London Irish is an organization entity .
London Irish 27 Bristol 28,Bristol is an organization entity .
London Irish 27 Bristol 28,London Irish 27 Bristol 28 is not a named entity .
London Irish 27 Bristol 28,Bristol 28 is not a named entity .
London Irish 27 Bristol 28,Irish 27 Bristol 28 is not a named entity .
London Irish 27 Bristol 28,London Irish 27 is not a named entity .
"The airport in Surcin will continue to carry out all other activities and has secured enough buses to transport passengers to Batajnica "","" Acimovic said .",Surcin is a location entity .
"The airport in Surcin will continue to carry out all other activities and has secured enough buses to transport passengers to Batajnica "","" Acimovic said .",Batajnica is a location entity .
"The airport in Surcin will continue to carry out all other activities and has secured enough buses to transport passengers to Batajnica "","" Acimovic said .",Acimovic is a person entity .
"The airport in Surcin will continue to carry out all other activities and has secured enough buses to transport passengers to Batajnica "","" Acimovic said .",Surcin will continue to is not a named entity .
"The airport in Surcin will continue to carry out all other activities and has secured enough buses to transport passengers to Batajnica "","" Acimovic said .",out all is not a named entity .
"The airport in Surcin will continue to carry out all other activities and has secured enough buses to transport passengers to Batajnica "","" Acimovic said .",other is not a named entity .
"The airport in Surcin will continue to carry out all other activities and has secured enough buses to transport passengers to Batajnica "","" Acimovic said .",airport is not a named entity .
"The airport in Surcin will continue to carry out all other activities and has secured enough buses to transport passengers to Batajnica "","" Acimovic said .",buses to is not a named entity .
"The airport in Surcin will continue to carry out all other activities and has secured enough buses to transport passengers to Batajnica "","" Acimovic said .",in Surcin will is not a named entity .
She was last seen being collected by the pair from school in Velten near Berlin on Monday .,Velten is a location entity .
She was last seen being collected by the pair from school in Velten near Berlin on Monday .,Berlin is a location entity .
She was last seen being collected by the pair from school in Velten near Berlin on Monday .,pair from school in Velten near is not a named entity .
She was last seen being collected by the pair from school in Velten near Berlin on Monday .,in Velten is not a named entity .
She was last seen being collected by the pair from school in Velten near Berlin on Monday .,last seen being collected is not a named entity .
She was last seen being collected by the pair from school in Velten near Berlin on Monday .,pair from is not a named entity .
The Australian had upset Jansher 's rhythm with his mixture of gamesmanship and fluent stroke-making but eventually succumbed 15-7 17-15 14-15 15-8 .,Australian is an other entity .
The Australian had upset Jansher 's rhythm with his mixture of gamesmanship and fluent stroke-making but eventually succumbed 15-7 17-15 14-15 15-8 .,Jansher is a person entity .
The Australian had upset Jansher 's rhythm with his mixture of gamesmanship and fluent stroke-making but eventually succumbed 15-7 17-15 14-15 15-8 .,eventually succumbed 15-7 17-15 14-15 is not a named entity .
The Australian had upset Jansher 's rhythm with his mixture of gamesmanship and fluent stroke-making but eventually succumbed 15-7 17-15 14-15 15-8 .,mixture of gamesmanship is not a named entity .
The Australian had upset Jansher 's rhythm with his mixture of gamesmanship and fluent stroke-making but eventually succumbed 15-7 17-15 14-15 15-8 .,his mixture of gamesmanship and is not a named entity .
The Australian had upset Jansher 's rhythm with his mixture of gamesmanship and fluent stroke-making but eventually succumbed 15-7 17-15 14-15 15-8 .,fluent stroke-making but eventually succumbed is not a named entity .
"Somerset 83 and 174 ( P. Simmons 4-38 ) "","" Leicestershire 296 .",Somerset is an organization entity .
"Somerset 83 and 174 ( P. Simmons 4-38 ) "","" Leicestershire 296 .",P. Simmons is a person entity .
"Somerset 83 and 174 ( P. Simmons 4-38 ) "","" Leicestershire 296 .",Leicestershire is an organization entity .
"Somerset 83 and 174 ( P. Simmons 4-38 ) "","" Leicestershire 296 .",Somerset 83 is not a named entity .
"Somerset 83 and 174 ( P. Simmons 4-38 ) "","" Leicestershire 296 .",83 and 174 ( P. Simmons 4-38 ) is not a named entity .
"Somerset 83 and 174 ( P. Simmons 4-38 ) "","" Leicestershire 296 .",Somerset 83 and is not a named entity .
"Somerset 83 and 174 ( P. Simmons 4-38 ) "","" Leicestershire 296 .",") "","" Leicestershire 296 . is not a named entity ."
"Somerset 83 and 174 ( P. Simmons 4-38 ) "","" Leicestershire 296 .",296 . is not a named entity .
"Somerset 83 and 174 ( P. Simmons 4-38 ) "","" Leicestershire 296 .",") "","" Leicestershire is not a named entity ."
Deportivo Coruna 1 Real Madrid 1,Deportivo Coruna is an organization entity .
Deportivo Coruna 1 Real Madrid 1,Real Madrid is an organization entity .
Deportivo Coruna 1 Real Madrid 1,Coruna 1 Real is not a named entity .
Deportivo Coruna 1 Real Madrid 1,Deportivo Coruna 1 Real Madrid 1 is not a named entity .
Deportivo Coruna 1 Real Madrid 1,1 Real is not a named entity .
Deportivo Coruna 1 Real Madrid 1,Deportivo is not a named entity .
"The ""23,000"" U.S. military people already in the Gulf consist of ""15,000"" sailors and Marines "","" ""6,000"" U.S. servicemen based primarily in Saudi Arabia and ""2,000"" U.S. troops in the area for military exercises .",U.S. is a location entity .
"The ""23,000"" U.S. military people already in the Gulf consist of ""15,000"" sailors and Marines "","" ""6,000"" U.S. servicemen based primarily in Saudi Arabia and ""2,000"" U.S. troops in the area for military exercises .",Gulf is a location entity .
"The ""23,000"" U.S. military people already in the Gulf consist of ""15,000"" sailors and Marines "","" ""6,000"" U.S. servicemen based primarily in Saudi Arabia and ""2,000"" U.S. troops in the area for military exercises .",Marines is an other entity .
"The ""23,000"" U.S. military people already in the Gulf consist of ""15,000"" sailors and Marines "","" ""6,000"" U.S. servicemen based primarily in Saudi Arabia and ""2,000"" U.S. troops in the area for military exercises .",Saudi Arabia is a location entity .
"The ""23,000"" U.S. military people already in the Gulf consist of ""15,000"" sailors and Marines "","" ""6,000"" U.S. servicemen based primarily in Saudi Arabia and ""2,000"" U.S. troops in the area for military exercises .",in the area is not a named entity .
"The ""23,000"" U.S. military people already in the Gulf consist of ""15,000"" sailors and Marines "","" ""6,000"" U.S. servicemen based primarily in Saudi Arabia and ""2,000"" U.S. troops in the area for military exercises .",""","" ""6,000"" is not a named entity ."
"The ""23,000"" U.S. military people already in the Gulf consist of ""15,000"" sailors and Marines "","" ""6,000"" U.S. servicemen based primarily in Saudi Arabia and ""2,000"" U.S. troops in the area for military exercises .",already in the is not a named entity .
"The ""23,000"" U.S. military people already in the Gulf consist of ""15,000"" sailors and Marines "","" ""6,000"" U.S. servicemen based primarily in Saudi Arabia and ""2,000"" U.S. troops in the area for military exercises .","in the Gulf consist of ""15,000"" is not a named entity ."
"The ""23,000"" U.S. military people already in the Gulf consist of ""15,000"" sailors and Marines "","" ""6,000"" U.S. servicemen based primarily in Saudi Arabia and ""2,000"" U.S. troops in the area for military exercises .","""6,000"" U.S. servicemen based primarily is not a named entity ."
"The ""23,000"" U.S. military people already in the Gulf consist of ""15,000"" sailors and Marines "","" ""6,000"" U.S. servicemen based primarily in Saudi Arabia and ""2,000"" U.S. troops in the area for military exercises .",in the is not a named entity .
"The ""23,000"" U.S. military people already in the Gulf consist of ""15,000"" sailors and Marines "","" ""6,000"" U.S. servicemen based primarily in Saudi Arabia and ""2,000"" U.S. troops in the area for military exercises .",exercises . is not a named entity .
"The ""23,000"" U.S. military people already in the Gulf consist of ""15,000"" sailors and Marines "","" ""6,000"" U.S. servicemen based primarily in Saudi Arabia and ""2,000"" U.S. troops in the area for military exercises .","""2,000"" U.S. troops in the area for military is not a named entity ."
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,Israeli is an other entity .
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,Palestinian is an other entity .
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,Yasser Arafat is a person entity .
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,Jerusalem is a location entity .
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,al-Aqsa is a location entity .
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,An Israeli roadblock stopped the is not a named entity .
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,roadblock stopped the 38-year-old Palestinian from answering Yasser is not a named entity .
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,on Friday . is not a named entity .
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,answering Yasser is not a named entity .
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,Jerusalem 's al-Aqsa is not a named entity .
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,the 38-year-old is not a named entity .
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,Palestinian from is not a named entity .
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,mosque on is not a named entity .
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,38-year-old Palestinian is not a named entity .
An Israeli roadblock stopped the 38-year-old Palestinian from answering Yasser Arafat 's call to worship at Jerusalem 's al-Aqsa mosque on Friday .,answering Yasser Arafat is not a named entity .
Morris ' departure raised fears that Clinton would veer more to the left in a second term .,Morris is a person entity .
Morris ' departure raised fears that Clinton would veer more to the left in a second term .,Clinton is a person entity .
Morris ' departure raised fears that Clinton would veer more to the left in a second term .,the left is not a named entity .
Morris ' departure raised fears that Clinton would veer more to the left in a second term .,the left in is not a named entity .
Morris ' departure raised fears that Clinton would veer more to the left in a second term .,' departure raised is not a named entity .
Morris ' departure raised fears that Clinton would veer more to the left in a second term .,in is not a named entity .
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )",England is a location entity .
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )",N. Knight is a person entity .
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )",Pakistan is a location entity .
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )",Ijaz Ahmed is a person entity .
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )",A. Hollioake is a person entity .
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )",England 292-8 innings closed is not a named entity .
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )",292-8 innings closed ( N. Knight 113 ) is not a named entity .
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )",; A. Hollioake 4-23 is not a named entity .
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )","Knight 113 ) "","" Pakistan 185 is not a named entity ."
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )",Scores : is not a named entity .
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )","N. Knight 113 ) "","" Pakistan is not a named entity ."
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )",Pakistan 185 is not a named entity .
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )",( Ijaz Ahmed is not a named entity .
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )",Knight 113 ) is not a named entity .
"Scores : England 292-8 innings closed ( N. Knight 113 ) "","" Pakistan 185 ( Ijaz Ahmed 79 ; A. Hollioake 4-23 )",Ahmed 79 ; A. Hollioake is not a named entity .
5. Patrick Stevens ( Belgium ) 20.54,Patrick Stevens is a person entity .
5. Patrick Stevens ( Belgium ) 20.54,Belgium is a location entity .
5. Patrick Stevens ( Belgium ) 20.54,Stevens is not a named entity .
5. Patrick Stevens ( Belgium ) 20.54,5. is not a named entity .
5. Patrick Stevens ( Belgium ) 20.54,Patrick Stevens ( Belgium ) is not a named entity .
5. Patrick Stevens ( Belgium ) 20.54,Patrick is not a named entity .
Ssangbangwool 60 2 49 .550 5,Ssangbangwool is an organization entity .
Ssangbangwool 60 2 49 .550 5,49 is not a named entity .
Ssangbangwool 60 2 49 .550 5,49 .550 5 is not a named entity .
"By the close Yorkshire had turned that into a 37-run advantage but off-spinner Such had scuttled their hopes "","" taking four for 24 in 48 balls and leaving them hanging on 119 for five and praying for rain .",Yorkshire is an organization entity .
"By the close Yorkshire had turned that into a 37-run advantage but off-spinner Such had scuttled their hopes "","" taking four for 24 in 48 balls and leaving them hanging on 119 for five and praying for rain .",Such is a person entity .
"By the close Yorkshire had turned that into a 37-run advantage but off-spinner Such had scuttled their hopes "","" taking four for 24 in 48 balls and leaving them hanging on 119 for five and praying for rain .",24 in 48 balls and leaving them is not a named entity .
"By the close Yorkshire had turned that into a 37-run advantage but off-spinner Such had scuttled their hopes "","" taking four for 24 in 48 balls and leaving them hanging on 119 for five and praying for rain .",48 is not a named entity .
"By the close Yorkshire had turned that into a 37-run advantage but off-spinner Such had scuttled their hopes "","" taking four for 24 in 48 balls and leaving them hanging on 119 for five and praying for rain .",a 37-run advantage but off-spinner Such had is not a named entity .
"By the close Yorkshire had turned that into a 37-run advantage but off-spinner Such had scuttled their hopes "","" taking four for 24 in 48 balls and leaving them hanging on 119 for five and praying for rain .",a is not a named entity .
The police were given an unexpected hand by second-half substitute Sergen Yalcin who rekindled Turkish hopes in the 61st with a splendid half-volley which stunned Belgian goalkeeper Filip De Wilde .,Sergen Yalcin is a person entity .
The police were given an unexpected hand by second-half substitute Sergen Yalcin who rekindled Turkish hopes in the 61st with a splendid half-volley which stunned Belgian goalkeeper Filip De Wilde .,Turkish is an other entity .
